Negative,RT @lesleyabravanel: My girl Hillary Clinton whips and nae naes like nobody's business. That's why Trump had to pay her to come to his weddäó_,
Negative,Absolutely terrifying. #Trump #GOPDebate http://t.co/m2leGhw8fJ,
Positive,Kasich making a better showing so far than I thought he would #GOPDebate,
Negative,How dare @megynkelly ask @realDonaldTrump his history of being a male chauvinist! Do we expect our president to have integrity?! #GOPDebate,
Negative,"RT @clairechansen: Hey Trump, refraining calling women ""fat pigs"" and ""whores"" isn't being politically correct, it's being a decent human. äó_",
Neutral,RT @samugranados: Robert Costa / David Weigel breaking down the #GOPdebate in this neat presentation by @Tan_Shelly  @SethBlanchard http://äó_,
Negative,"RT @monaeltahawy: And was cheered! Shame, #GOPDebate: Trump responds to Megyn Kelly's questions on misogyny äóñ with more misogyny http://t.cäó_",
Neutral,RT @TheBaxterBean: Marco Rubio Plans To Help Wall Street Profit Off College Students' Future Earnings http://t.co/KowXcW9IbC #GOPDebate httäó_,
Positive,"@CarlyFiorina Magnificent at the first #GOPDebate. I support Ted Cruz as POTUS, but would support you as running mate or POTUS. HONESTY!",
Negative,RT @einial: Did Rubio's ears get bigger during this debate? #GOPDebate,
Neutral,"Kasich/Williams 2016
#GOPDebate http://t.co/qdDoqyX0IP",
Neutral,RT @DanScavino: ICYMI: @realDonaldTrump on @Morning_Joe @morningmika discussing #GOPDebate #Trump2016 #MakeAmericaGreatAgain  https://t.co/äó_,
Negative,"Early2000s: I did political theater w/""Billionaires for Bush (or Gore)"" re corruption of $ in politics. #GOPDebate Trump: ""I buy 'em all!""",
Negative,RT @BBCJonSopel: Listening to Donald #Trump2016 you get impression he could start a fight in an empty room #GOPDebate,
Negative,"RT @TheFriddle: I miss the days when conservatives wanted a @GOP Presidential candidate who was, you know, a conservative... #Trump #GOPDebäó_",
Negative,"RT @k_mcq: Megyn Kelly on Trump: äóìHe canäó»t just keep just going after everyone attacks him!äóù Yes, he can, Ms. ""Iäó»m Offended!"" Feminist. #GOäó_",
Negative,"RT @FreedomJames7: John Kasich Is A RINO.
#GOPDebate",
Neutral,RT @LeticiaEstrada: Did anyone see this last night #gopdebate #trump https://t.co/aU20dYdoWh,
Neutral,@TheRightScoop well @FrankLuntz focus group certainly doesn't match today's #GOPDebate polls,
Neutral,"RT @fakedansavage: Trump: ""If I'm the nominee, I will not run as an independent."" #GOPDebate",
Negative,RT @PersianPolitik: @woodruffbets @thedailybeast And you just proved @realDonaldTrump point on bad journalists from the #GOPDebate can't eväó_,
Negative,"RT @ChadHastyRadio: Really, the only people who seem upset with @BretBaier &amp; @megynkelly &amp; FOX are the people who backed Trump. #GOPDebate",
Negative,"I don't agree with @megynkelly but she is by no means a bimbo, #DonaldTrump.
As a woman, I find Trump's comments disgusting.
#GOPDebate",
Negative,"I mean, why should it matter if the questions were unfair? You didn't bother answering them anyway @realDonaldTrump #GOPDebate",
Positive,"Debate Preformances:
Kasich A-
Rubio A-
Carson B+
Christie B+
Trump B
Bush B
Cruz B-
Huckabee B-
Paul C+
Walker C
#GOPDebate #Kasich #Rubio",
Neutral,RT @WND_TXT: #Trump is a man  who is Substance.A fighter.The Intellectual Class will never be able to understand a hands on person like Truäó_,
Neutral,Donald Trump Clashes With Megyn Kelly During #GOPDebate  (Video)   https://t.co/k8h5CZrYMW,
Negative,"After #GOPDebate, @realDonaldTrump still #1 with Twitter but loosing ground. http://t.co/tXiMY82SOQ http://t.co/cVclcb6UBM",
Neutral,@joshtpm #GOPDebate https://t.co/AyxbtXwsKR äó_ Money Can't Buy Me Love? Or Can It? -D Trump #Quote,
Negative,RT @TamaraCG: My new favorite gif is perfect. #GOPDebate http://t.co/uKdZ8O85Av,
Negative,"RT @TheMattFowler: äóìMr. Trump, this next question is for you. Please explain this pathetic taking of the Stone Cold Stunneräóù #GOPDebate httäó_",
Negative,"RT @AmyMek: The ONLY way @realDonaldTrump will ever be treated fairly by the media -&gt; 
#GOPDebate http://t.co/5wYduo9v2K",
Negative,@realDonaldTrump hires actors for his announcement. How many did he pay to click the @DRUDGE_REPORT survey ? #GOPDebate #Trump,
Negative,"RT @theLadyGrantham: Don't be Donald Trump dear, it's very middle class. #GOPDebate",
Negative,#GOPdebate: Trump trumps Trump. @realDonaldTrump was biggest loser.    http://t.co/I4T3C2GMZO via @SFGate,
Negative,RT @TheBaxterBean: Marco Rubio: Constitutional Right To Choose Was 'Egregiously Flawed Decision' http://t.co/U63WRh7mXN #GOPDebate http://täó_,
Negative,"I know the audience erupted last night re: @realDonaldTrump and Rosie line of ques, but how could you want that guy for a Prez? #GOPDebate",
Positive,Winners of #GOPDebate Sen. @MarcoRubio &amp; Former @HP CEO @CarlyFiorina by far best Republican Presidential Candidates http://t.co/v9QDpMpkK4,
Negative,"'Political Correctness' is a vile term, and people who invoke it as a slur are cowards. #GOPDebate http://t.co/n8pu1zOVBh",
Negative,RT @JRehling: #GOPDebate Donald Trump is what Bruce Wayne would have turned into if his parents lived.,
Negative,"American women take note: When @@realDonaldTrump justified his piggish attacks on women at the #GOPDebate, not 1 man on stage called him out",
Neutral,"@realDonaldTrump got ""trumped"" by @megynkelly #GOPDebate",
Neutral,"RT @mydaughtersarmy: The debate has been hard on Ted Cruz.
#GOPDebate http://t.co/9hmr7Num6N",
Negative,RT @KEEMSTARx: The black guy is smart as fuck! #GOPDebate Trump should make him his VP.,
Negative,@megynkelly U disappointed me in last night's #GOPDebate. U should've asked @realDonaldTrump Q's that are pertinent 2 duties of a President.,
Negative,"RT @WhineNot: Rush: ""Not one of the 9 other candidates on the stage joined Megan Kelly in going after Donald Trump"" #GOPDebate",
Negative,John Kasich seems like a decent guy. Pity he's a republican. #GOPDebate,
Positive,RT @RMConservative: Cruz's line about #CampaignConservative cuts 2 the core of the issue with GOP &amp; also the shortcomings of #GOPDebate httäó_,
Negative,"""[Trump] has no integrity, no character, and no principles, and he's proud of it."" - @MattWalshBlog
Agreed 
#GOPDebate #Trump",
Negative,"#gopdebate the fix was in from the get-go.First off, Question about pledging support should have been addressed directly 2 @realDonaldTrump",
Negative,"RT @KoryStamper: Lookups! ""Misogynist"" spiking @MerriamWebster (http://t.co/k7RBb12RLC). Trump, women, and the #GOPDebate: http://t.co/yXsjäó_",
Positive,"RT @marcorubio: .@Skye820 If we're going to make this an American Century, we've got to empower small businesses. Thanks for your question äó_",
Neutral,I saw @megynkelly reach down and scratch her balls once after she picked about her 10th fight with @realDonaldTrump #GOPDebate #tcot,
Negative,RT äóì@TeaTraitors: #GOPDebate was still Clown Show! I'm glad Head Clown Trump helping destroy GOP. http://t.co/pRy2QPCWfuäóùäóù,
Negative,"You must admit, @realDonaldTrump throws #shade like #RHOA LOL! _ôÖ‰_ôÖ‰_ôÖ‰ #GOPDebate  https://t.co/c9LUq1dwW3",
Neutral,"RT @MolonLabe1776us: This is how last night should have looked...
@megynkelly @BretBaier #GOPDebate #TCOT @realDonaldTrump http://t.co/K2TKäó_",
Negative,"RT @pillary56: There's a difference between not being politically correct and being a massive jerk, Mr. Trump #GOPDebate",
Negative,My thoughts: Perry and Fiorina must replace Paul and Kasich in the top ten. Jindal needs to step it up and replace Christie. #GOPDebate,
Positive,"RT @marcorubio: If I'm our nominee, we'll be the party of the future. #GOPDebate",
Positive,"@SenTedCruz had best answer of night in response to immigration. Its not stupidity, it is how both sides want it.  #GOPDebate",
Positive,Interesting #GOPDebate analysis. @marcorubio clearly excelled as conservative leader we need. Go @TeamMarco! #tcot https://t.co/pve8wuodke,
Negative,@krauthammer Sorry the downfall of Trump in last nights debate is greatly exaggerated #GOPDebate,
Negative,"@realDonaldTrump's arrogance at the #GOPDebate: ""Iäó»ve used the laws of the country to my advantage."" #NotThatGuy http://t.co/Rjtjr9iOAC",
Neutral,18 hours later looking back: My biggest gaffe of the #GOPDebate was repeatedly tagging Victor Cruz (@TeamVic) instead of Ted Cruz (@tedcruz),
Negative,"I'd like to thank the other 9 candidates at the #GOPDebate who took Trump to task for once again trying to #FatShame @Rosie. But, I can't...",
Neutral,RT @NumbersMuncher: Donald Trump is the guy who flips the Risk board over once he realizes he can't overtake Asia. #GOPDebate,
Negative,"Donald Trump, Democratic Spy? http://t.co/8N9MvTKN4u @realDonaldTrump @SenSanders #trump #DonaldTrump #Hillary2016 #GOPDebate",
Positive,.@ljcambria @realDonaldTrump Don't forget to vote for him! Especislly when he has to go Independent! #LULZ  #HUCKSTER #RNC #GOP #GOPDebate,
Negative,"RT @Writeintrump: I not only made Hillary Clinton go to my wedding, but I also made her be my Best Man.  #GOPDebate",
Negative,RT @FreedomTexasMom: My LOVE for @megynkelly died tonight at the #GOPDebate #FoxNews #TrumpCruz2016 #MakeAmericaGreatAgain,
Negative,Does Trump not realize he's a complete joke or?? I feel as though he would have caught onto that by now #GOPDebate,
Positive,"@realDonaldTrump to primary voters: ""Your chances look good for the general election. It'd be a shame if something happened..."" #GOPDebate",
Positive,RT @RickCanton: #TeamMarco - understands immigration better than anyone on stage. #GOPDebate http://t.co/ivvfCxpnN7,
Neutral,"RT @seanhannity: .@realDonaldTrump: äóìWe need a leader at the top thatäó»s going to not worry so much about tone, thatäó»s going to get results.äó_",
Negative,"Va. GOP leaders praise debate performances. Trump's, not so much. http://t.co/Ul5pgAq4UH #Election2016 #GOPDebate",
Negative,"RT @coleasschneider: FYI, the real terror is Donald Trump's hair. #GOPDebate",
Negative,RT äóì@TeaTraitors: #GOPDebate was still Clown Show! I'm glad Head Clown Trump helping destroy GOP. http://t.co/nwGx8G8JWräóù,
Negative,When @realDonaldTrump hears what iSaid about him during TV interview on #gopdebate he'll call me a dog...Ruff ruff_ôÖè http://t.co/pyJ4HUhgjE,
Neutral,"RT @WayneDupreeShow: From earlier tonight on FB from @MarkLevinShow
#GOPDebate http://t.co/ilnovJU2a9",
Neutral,"RT @DanScavino: #GOPDebate Time:
Trump 11:40
Bush 8:48
Kasich 6:52
Rubio 6:49
Carson 6:46
Cruz 6:46
Huckabee 6:42
Christie 6:24
Walker 5:45äó_",
Negative,.@realDonaldTrump Shares Post Calling Megyn Kelly a 'Bimbo' Following Republican Debate | MRCTV http://t.co/ZaII5AQsii äó_ #GOPDebate,
Negative,"@NRO = jed + rubio 
(no thanks) 
@AlexConant @marcorubio #gopdebate",
Positive,RT @DanScavino: #FoxNews #SanDiego - @realDonaldTrump clearly won the #GOPDebate. cc; @megynkelly @BretBaier http://t.co/Wvr3QHAmrH,
Negative,Overall I'm disappointed by the #GOPDebate Trump was entertaining Carson killed it but spoke the least. Im not impressed with most answers.,
Positive,"RT @Gabby_Hoffman: Best @tedcruz line re #GOPDebate: ""I will fight to defend liberty because my family knows what it's like to lose it"" httäó_",
Positive,"RT @Tombx7M: Cruz had a great night.
#hannity #GOPDebate",
Negative,"Trump has 5 companies that went bankrupt, and he wants to fix the U.S. Debt? 
#GOPDebate",
Positive,"Wouldn't this be refreshing?
@tedcruz @RealBenCarson #GOPDebate  #ThinkBeforeYouVote #Stand #WillNeverLie  https://t.co/Vgz4knFXK7",
Positive,"RT @DanScavino: .@megynkelly,
Some results on how candidates did at #GOPDebate. #MakeAmericaGreatAgain #Trump2016 #KellyFailed http://t.co/äó_",
Positive,"Winners, losers, &amp; @realDonaldTrump. Here's my round-up of #GOPdebate-&gt;http://t.co/RNUNbPaWgp http://t.co/sfQIwda61G",
Positive,"#GOPDebate
Megyn Kelly:A+
Rubio:A
Fiorina:A
Christie:A-
Bush:B+
Perry:B+
Kasich:B
Walker:B
Cruz:C
Carson:C
Jindal:C
Paul:D-
Trump:F
Rest:_ôÖÇ",
Positive,@JonahNRO @jimgeraghty When U look at #GOPDebate ask given 1/2 the time in 1on1 debate who would B most impressive? @tedcruz by far,
Neutral,RT @tedcruz: What we need is a Commander-in-Chief that makes it clear if you join ISIS then you are signing your death warrant #GOPDebate #äó_,
Negative,RT @EthanEllis32: From 2001-2009 Donald Trump was a Democrat. We can only assume he was confused and thought Democrats still supported slaväó_,
Negative,"RT @FreedomJames7: Trump Is A RINO.
#GOPDebate http://t.co/eW7bPOqD5B",
Positive,"Trump/Carson ticket would win in a landslide...
@realDonaldTrump @seanhannity @AnnCoulter #Republican #potus #Trump2016 #GOPDebate #trump",
Negative,"Trump Is A RINO.
#GOPDebate http://t.co/eW7bPOqD5B",
Negative,"rubio is off the radar  
#gopdebate @NRO @AlexConant @marcorubio",
Negative,REMINDER: Marco Rubio Abandoned #ImmigrationReform So He Could Run For President http://t.co/rIQRabv3al #GOPDebate http://t.co/ICXWvlJKY8,
Positive,"RT @ChuckNellis: 2 names should be trending after #GOPDebate, #CarlyFiorina &amp; #TedCruz, the winners of round 1.",
Positive,#GOPDebate w/ @realDonaldTrump delivered the highest ratings in the history of presidential debates. #Trump2016 http://t.co/Sy3wNqwHTb,
Neutral,"RT @jilltwiss: ""My dad was a mailman"" - Kasich
""My dad was the President"" -Bush
""My dad gave me all my money"" - Trump #GOPDebate",
Negative,"RT @zzcrane: I beg you Donald trump supporters to reconsider. He is easily influenced politically &amp; monetarily.  
#GOPDebate #tlot #tcot #Wäó_",
Negative,"RT @jennpozner: #insomniactivist 3:52am. Fine, I give up. Turning on DVR, watching #GOPDebate. Trump's @Rosie crack: does he think he's stiäó_",
Negative,"RT @G_Humbertson: Trump claimed last night that he's given most of his opponents money. Actually, just one. #GOPDebate http://t.co/xztTCvMPäó_",
Negative,RT @ThePatriot143: äìî¥Ÿè @FoxNews was totally fair to @realDonaldTrump especially in the 1st 2mins of the #GOPDebate http://t.co/6W3EpMpOeJ,
Neutral,"RT @LadySandersfarm: Will @megynkelly  Ever Ask Rosie to Apologize for Her Foul, Abusive, Ugly Attacks on Donald #Trump? https://t.co/zxasmäó_",
Negative,Thoughts on #GOPdebate: Trump had so much more time than everyone because he can't answer ?s succinctly. Or at all #NotTrump #anyonebut,
Negative,"RT @kharyp: #DonaldTrump Finally Called Out For Insulting Women As äóÖFat Pigs, Dogs, Slobs, And Disgusting Animalsäó» http://t.co/fE6kZ2mmmB #äó_",
Negative,"RT @TrumpIssues: An illegal alien can be deported 5 X, make it back into the country, kill an American woman, but Trump can't call someone äó_",
Neutral,On #immigrationreform #GOPDebate marcorubio: most are Central Americans not Mexicans (true) and he wants electronic monitoring systems Don'äó_,
Negative,My LOVE for @megynkelly died tonight at the #GOPDebate #FoxNews #TrumpCruz2016 #MakeAmericaGreatAgain,
Negative,RT @TH3R34LTRUTH: #Rubio said he was worried about all the people who can't get in. How about worrying about those born here 4a change #GOPäó_,
Negative,#GOPDebate Am I the only one who noticed that Donald Trump admitted to bribing public officials?,
Negative,"I don't know who runs @realDonaldTrump's Twitter feed, but Gawd...Grow up Donald! Put on your big boy pants and stop whining! #GOPDebate",
Positive,@FoxNews failed @megynkelly appeared follish and @realDonaldTrump ROCKED the HOUSE!#GOPDebate  https://t.co/BUoYE6dNLl,
Negative,Trump WOULD NOT take a Pledge NOT to run 3rd Party- DISQUALIFIED- GET OUT #Tcot #ccot #RedNationRising #GOPDebate,
