"id","tweet_id","candidate","name","tweet_created","tweet_location","user_timezone","retweet_count","text"
"20120","ID708105977904635904","Donald Trump","Susan Lukas","03/10/2016 20:43","null","Pacific Time (US & Canada)","1","@CNNPolitics really hope moderators stick to the issues & not an all out attack at Mr. Trump be fair  #GOPDebate"
"20121","ID707919487429906432","Donald Trump","cdn citizen","03/10/2016 08:22","Canada","none","43","RT @Art05hr3d: https://t.co/x2msN81vwI #OhioPrimary #FloridaPrimary  #Trump2016 #GOPDebate  #MakeAmericaGreatAgain Carpe Diem https://t.co/"
"20122","ID708103827094970368","Donald Trump","Vision","03/10/2016 20:34","221B Baker Street ","Eastern Time (US & Canada)","63","RT @pattonoswalt: Six minutes. Six minutes. Six minutes, Douch-ey Trump, you're on. #GOPDebate"
"20123","ID707859140098428928","Donald Trump","Boston forever","03/10/2016 04:22","Boston, MA","Yerevan","0","#trump CDC launches investigation into blood infection linked to 18 deaths in https://t.co/6EmVM47qVn #GOPdebate https://t.co/tCfURbuPOV"
"20124","ID708086409056395264","Donald Trump","michelle isenberg","03/10/2016 19:25","null","none","0","#GOPDebate ... content free gop debate for the less educated voter for trump"
"20125","ID708098602917240833","Donald Trump","Lupo4cl2","03/10/2016 20:13","null","none","192","RT @immigrant4trump: The American people are DONE with career politicians ""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt"
"20126","ID708110152906383360","Marco Rubio","Joe Waldorf","03/10/2016 20:59","Rochester, NY","Eastern Time (US & Canada)","1","RT @tedbishop38pga: @CNN Marco Rubio only candidate who shook no one's hand. #GOPDebate"
"20127","ID708095769153122304","Donald Trump","Eva","03/10/2016 20:02","Pacific Northwest ","none","2","RT @tiffani_starr: Can tonight's debate also be in Spanish so I can see all the ignorant Trump supporters bitching about ""speaking Mexican"""
"20128","ID708072278894845952","Donald Trump","Thomas Faires","03/10/2016 18:29","Toronto, Ontario, Canada","Eastern Time (US & Canada)","3","RT @thejenwilkinson: Donald Trumps #healthcare plans shows hes not just cluelesshes willfully ignorant.  https://t.co/MPRqKF7u0d #GOPDe"
"20129","ID708102701301760001","Donald Trump","Sticker Mule","03/10/2016 20:30","United States","Eastern Time (US & Canada)","1","Make America stick again! @realDonaldTrump stickers #GOPDebate ?????? https://t.co/anUmQfynAS https://t.co/UWyNHohDIN"
"20130","ID708104944323305475","Donald Trump","KevJames","03/10/2016 20:39","South Florida","Quito","7","RT @ameripundit: Anderson Cooper, Donald J Trump NEVER has a ""bad debate night."" #GOPDebate Watch the Drudge poll afterwards."
"20131","ID708050156927619073","Donald Trump","Cathy Webb","03/10/2016 17:01","null","Eastern Time (US & Canada)","15","RT @USAforTrump2016: CNN Republican Debate TONIGHT! 8:30pm! Tune in and support @realDonaldTrump #TrumpTrain #TeamTrump #Trump #GOPDebate #"
"20132","ID708091719691182080","Donald Trump","SusanSanchez","03/10/2016 19:46","null","none","313","RT @immigrant4trump: Luther Campbell on CNN ""Rappers will support Trump.Trump taps into what people won't say aloud""#Trump2016 #GOPDebate h"
"20133","ID707969887633801217","Donald Trump","Art Pressley","03/10/2016 11:42","Pennsylvania","Eastern Time (US & Canada)","112","RT @immigrant4trump: Watch Trump at CNN's #GOPDebate Miami, FL Tonight-8:30ET Live Stream: https://t.co/PikGgQIRY3  #Trump2016 #FLPrimary h"
"20134","ID708101623734800385","Donald Trump","Secular Talk","03/10/2016 20:25","New York","none","37","The comically ignorant Trump supporter who called the KKK a 'leftist terrorist organization' is still on CNN. #GOPDebate"
"20135","ID708109599522447362","Donald Trump","Lisa","03/10/2016 20:57","Georgia, USA","none","205","RT @JaredWyand: Let's be clear..  #NeverTrump is about ""Never someone we don't own""  You either play into it & let them win or vote Trump  "
"20136","ID708101211417776128","Donald Trump","REVOLT TV","03/10/2016 20:24","The #1 Name In Music ","Eastern Time (US & Canada)","12","At a recent Trump rally, an attendee sucker-punched a protestor. This will be discussed. #GOPDebate #REVOLT2Vote https://t.co/S3lwZatn7F"
"20137","ID708101196347809793","Ted Cruz","Ginny","03/10/2016 20:24","null","Central Time (US & Canada)","0","I'm an admirer of @CarlyFiorina but not a fan of Cruz...feeling conflicted about her endorsement #GOPDebate"
"20138","ID708058830245117955","Donald Trump","gajeane","03/10/2016 17:35","North Myrtle Beach, SC","Eastern Time (US & Canada)","61","RT @Trump2016Donald: Trump signs EVERYWHERE in Ohio! #OHPrimary #OhioPrimary #Trump2016 #TrumpTrain #MakeAmericaGreatAgain #GOPDebate https"
"20139","ID708107743467585536","Donald Trump","lorischovanec","03/10/2016 20:50","null","none","29","RT @ladies4trump: #GOPDebate - let's increase the hashtags- and really pull for him tonight! It's our job as #trump troopers to get our mes"
"20140","ID707926716908371968","Donald Trump","Diana Dee","03/10/2016 08:50","New Caney ,Tx","none","15","RT @nepafortrump: @DanScavino @realDonaldTrump #GOPDebate WATCH' PARTY (Wilkes Barre Pa) =FEW SEATS REMAIN: https://t.co/cAjemldxaM https:/"
"20141","ID708101705561284608","Donald Trump","Gabe Hilton","03/10/2016 20:26","Bend, OR","none","192","RT @immigrant4trump: The American people are DONE with career politicians ""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt"
"20142","ID707921204955447296","Donald Trump","The Vicious Babushka","03/10/2016 08:29","North of 8 Mile","Eastern Time (US & Canada)","4","Why do you support Donald Trump? #tcot #UniteBlue #GOPDebate https://t.co/sXfXv9lb3i"
"20143","ID708101258129707008","Donald Trump","Andy","03/10/2016 20:24","Minnesota","Central Time (US & Canada)","0","They keep saying ""unless he's attacked"". But *everything* is an attack to Trump. #GOPDebate"
"20144","ID708092690110373888","Donald Trump","James B. Jones","03/10/2016 19:50","Austin, Texas","Central Time (US & Canada)","1","I wonder if @CNN will ask Trump about his campaign manager assaulting a journalist at the #GOPDebate tonight. https://t.co/ddNMpznuwM"
"20145","ID707901012271632384","Donald Trump","Paul Walker FansClub","03/10/2016 07:08","United States","Islamabad","0","ALSO ON GMA: With big #GOPdebate looming, which candidates will take on Donald Trump? https://t.co/rhb9QcGDpY"
"20146","ID707998522507792385","Donald Trump","HM Chicago","03/10/2016 13:36","Chicago, IL","Pacific Time (US & Canada)","0","Those little shrimp fingers #DonaldTrump  #Trump #Trump2016 #TrumpTrain #NeverTrump #dumptrump #GOPDebate https://t.co/Ns4jIbFDzK"
"20147","ID708104793491779584","Donald Trump","Carol Bryant","03/10/2016 20:38","null","none","26","RT @TheBaxterBean: Angry white man punches black man at Trump rally, cops tackle the black man. #GOPDebate https://t.co/Hoqi9lSXN7 https://"
"20148","ID708103186557509632","Ted Cruz","MCG","03/10/2016 20:32","STL","Central Time (US & Canada)","0","Ted Cruz...the TV preacher of the GOP. Ugh... #GOPDebate"
"20149","ID708094129587273728","Donald Trump","Mere","03/10/2016 19:56","null","none","44","RT @Veteran4Trump: Herschel Walker - Shut Up to @MittRomney ... You're a Loser!  ""Trump will save America"" https://t.co/z2l0QNxhBw #AlwaysT"
"20150","ID708100867581317122","Donald Trump","Carrie Welborn","03/10/2016 20:22","Boise, ID","none","56","RT @WayneDupreeShow: Caller 5  from NY- I voted for Bill Clinton, now I am switching to Trump   Call in ? 202 470 6738  https://t.co/cSgpDM"
"20151","ID708068469154000896","Ted Cruz","Dee Dee Lunche","03/10/2016 18:14","null","Pacific Time (US & Canada)","7","RT @Saint_Obama: Rev Bill Owens Endorses Ted Cruz! #GOPDebate #CNNdebate #NCprimary #FLprimary #MOprimary #OHprimary #DCprimary https://t.c"
"20152","ID708023014223388676","Ted Cruz","THE LAW","03/10/2016 15:13","UAE . Kuwait . Ksa . Qtar . ","none","0","RT ReutersLive: LIVE: Ted Cruz campaigns in Miami ahead of #GOPDebate. https://t.co/SjAKQjqK87 https://t.co/Y49esV8mwW"
"20153","ID708053258669961216","Donald Trump","Susan Danzig","03/10/2016 17:13","Chicago","none","5","RT @marstu67: @SusanDanzig219 @Scrumhalf1 @WSJ @WSJPolitics @Lawrence Wonder if they'll address today's Trump violence at the #GOPDebate ?"
"20154","ID707989920216961032","Donald Trump","Mi5ael ??????","03/10/2016 13:02","null","Kuwait","6","RT @kevcirilli: #BREAKING:  TRUMP WILL HOLD PRESSER TOMORROW AT 9 A.M. AT TRUMP MAR-A-LAGO... this after #GOPDebate.  (1/2)"
"20155","ID708109190464561152","Donald Trump","RedwoodGirl","03/10/2016 20:56","Temescal, Oakland, California","Pacific Time (US & Canada)","178","RT @igorvolsky: Trump vows to repeal Obamacare, which means 129 million Americans with pre-existing conditions could lose their coverage #G"
"20156","ID708109930654523392","Marco Rubio","Fat Bot","03/10/2016 20:58","Mars University, Mars","Atlantic Time (Canada)","0","Marco Rubio looks exceptionally nervous... understandably given he needs to do better tonight than he ever has in his life. #GOPDebate"
"20157","ID707922556003684352","Donald Trump","The Vicious Babushka","03/10/2016 08:34","North of 8 Mile","Eastern Time (US & Canada)","1","TRUMP: ""Were not allowed to beat people up anymore!"" #tcot #UniteBlue #NeverTrump #GOPDebate https://t.co/Qn006gKsBo"
"20158","ID708109487811502080","Donald Trump","Richard Oberlander","03/10/2016 20:57","null","Eastern Time (US & Canada)","17","RT @dcexaminer: Donald Trump's rivals are about to hit him with everything they have https://t.co/xLWGGxDyVT #GOPDebate https://t.co/nHZTDT"
"20159","ID708026982416654337","Donald Trump","Perry Burd","03/10/2016 15:29","San Antonio, TX","none","43","RT @Art05hr3d: https://t.co/x2msN81vwI #OhioPrimary #FloridaPrimary  #Trump2016 #GOPDebate  #MakeAmericaGreatAgain Carpe Diem https://t.co/"
"20160","ID708109801931153408","Ted Cruz","warpig","03/10/2016 20:58","I.D.O.C.R.A.C.Y U.S.A","none","2","RT @JudyMichiganMom: I can't look at Ted Cruz now and not think #LyingTed #GOPDebate"
"20161","ID707993175319822336","Donald Trump","Italia Stephens","03/10/2016 13:15","Ontario Canada","Pacific Time (US & Canada)","1","RT @esporter: Watching Trump gesticulate with his crooked-ass hands makes my fingers hurt. #GOPdebate"
"20162","ID708109532086575105","Marco Rubio","Heather Buell","03/10/2016 20:57","Georgia","Eastern Time (US & Canada)","16","RT @dminor85: Home crowd LOVING Rubio. #GOPDebate"
"20163","ID708095754733285376","Donald Trump","TawNi50yearsOLd","03/10/2016 20:02","Wherever / Hate RAP not a bitch, a Hoe or Buffoon","Eastern Time (US & Canada)","0","""  @realDonaldTrump THE UNITER RACIST!: Trump Protesters vs Trump Supporters - YouTube https://t.co/FrFUdWewSL #CNN #GOPdebate #MTV"
"20164","ID708023285439541248","Ted Cruz","Barbara","03/10/2016 15:14","null","Central Time (US & Canada)","13","RT @jordanjfrasier: Senator Mike Lee endorsing Ted Cruz now from the #GOPDebate press filing center in Miami https://t.co/j4lO8Gtzb5"
"20165","ID708105293012606976","Donald Trump","Debbie Molina","03/10/2016 20:40","1560 Ives Dairy Road","none","22","RT @DbSassssa: Donald Trump is unstoppable #VoteTrump #GOPDebate https://t.co/5NOKsVnseR"
"20166","ID708089652230668290","Donald Trump","Michael Bolyard","03/10/2016 19:38","Pennsylvania, USA","America/New_York","45","RT @rumpfshaker: Trump needs to be asked about this tonight at the #GOPDebate  https://t.co/MwdB3p1TXC"
"20167","ID708103143377100800","Ted Cruz","mook","03/10/2016 20:31","sweet home chicago","none","17","RT @ImAmandaNelson: Hi Mr. Cruz when you're elected are the Handmaids going to be required to wear red because that clashes with my complex"
"20168","ID708097521101512705","Donald Trump","Amanda Nelson","03/10/2016 20:09","null","Quito","16","Yes Mr. Trump do you know the temperature at which books burn it's 451 F I just feel like you'll need this information #GOPDebate"
"20169","ID708078834101428224","Donald Trump","sandra vandiver","03/10/2016 18:55","null","none","85","RT @tgradous: #Trump Has The Lowest Favorability Ratings EVER For a Frontrunner https://t.co/HDXsoYyS5o #GOPDebate #NeverTrump https://t.c"
"20170","ID708109056100052992","Donald Trump","Jon Perr","03/10/2016 20:55","Portland, OR","Pacific Time (US & Canada)","0","In which Fred Thompson warns America about Trump rallies and the Republican convention in Cleveland: https://t.co/f0fDWAOZL4 #GOPDebate"
"20171","ID708039952265650176","Donald Trump","THE FUCK BARREL PAC","03/10/2016 16:20","Atlanta, GA","none","1","RT @Mark__Bray: It seems like #JohnOliver's excellent piece on #DonaldTrump has had an effect on anti-Trump attacks. Well done! #DonaldDrum"
"20172","ID708106500913364992","Donald Trump","Sandi Havens","03/10/2016 20:45","null","none","29","RT @ladies4trump: #GOPDebate - let's increase the hashtags- and really pull for him tonight! It's our job as #trump troopers to get our mes"
"20173","ID708082619259469825","Donald Trump","Jonathan D. Neal","03/10/2016 19:10","Muncie, IN / Indianapolis, IN ","none","0","I wish Charles Barkley were moderating tonight's #GOPDebate ... I think that would really add. Then he could say ""That's Turrible"" to Trump"
"20174","ID708103345592881152","Donald Trump","Greg_0_","03/10/2016 20:32","Northeast ","none","0","Go Trump!! ?? #MakeAmericaGreatAgain #WakeUpAmerica #VoteTrump #GOPDebate #CNN #PuppyMonkeyBaby #NRA #CNNDebate"
"20175","ID708096458516406273","Donald Trump","Jane Hennessy","03/10/2016 20:05","null","none","192","RT @immigrant4trump: The American people are DONE with career politicians ""VOTE FOR TRUMP!"" #Trump2016 #VoteTrump #FLPrimary #GOPDebate htt"
"20176","ID708106793285607424","Donald Trump","Trump the Dominator","03/10/2016 20:46","null","none","1","Big news...White House now involved w/ trying to stop Trump. #GOPDebate"
"20177","ID708109095593762817","John Kasich","ByJohnLMicek","03/10/2016 20:55","Harrisburg, PA","Quito","1","Oh thank god .. it's John Kasich. Which might be the first time anyone has said that. #GOPDebate"
"20178","ID708103462546898944","Donald Trump","SoleeTRUMPMANIA","03/10/2016 20:33","null","Central Time (US & Canada)","0","@CNN Hate Debates Only Watching for Trump otherwise I Could Care Less!!! #GOPDebate"
"20179","ID708087947501838336","Donald Trump","Taxpayer1234","03/10/2016 19:31","Front Range of CO Rockies","Central Time (US & Canada)","3","RT @Hardline_Stance: GOPdebate viewers dont be fooled by Trump   He's playing you for fools  A shellgame  https://t.co/iq2diLx6zY"
"20180","ID707833586355818496","Donald Trump","Anne","03/10/2016 02:40","null","Pacific Time (US & Canada)","0","#GOPDebate Trump: How exactly did you qualify for a NY tax abatement only available to people who make less than 500k?"
"20181","ID708044742257418240","Donald Trump","Eric Jacinto","03/10/2016 16:39","PA","Quito","3","RT @lopezroi: I wonder if @CNN will hold #Trump accountable for this at the #GOPDebate. Probably not.#TrumpRally #TrumpSupporters=>https://"
"20182","ID708108010619584512","Donald Trump","Mario A. Carrillo","03/10/2016 20:51","Washington, D.C.","Mountain Time (US & Canada)","0","""Enormous stakes..."" says Anderson.   Mmmmm, enormous Trump steaks. #GOPDebate"
"20183","ID708033799951507457","Donald Trump","Jim Robinson","03/10/2016 15:56","Seattle, WA","Pacific Time (US & Canada)","330","RT @WesleyRickard: Representative Jim Carns AL Endorses Donald J Trump for President of the United #FL #GOPDebate #OH #IL #CPAC #ccot https"
"20184","ID708103157067292674","Marco Rubio","Thomas Taylo","03/10/2016 20:32","Oxford, MS","Central Time (US & Canada)","1","Watching a desperate Rubio try and stay in this race will be hilarious tonight. #GOPDebate"
"20185","ID708073930557235200","Donald Trump","Jacqline Lee","03/10/2016 18:35","null","none","13","RT @ThePatriot143: Donald Trump should sneak an iPad at tonight's #GOPDebate so he can play videos of his own, in case @CNN follows @FoxNew"
"20186","ID708109528814854144","Donald Trump","Deniece","03/10/2016 20:57","Texas","Central Time (US & Canada)","13","RT @peddoc63: I hope #Trump loses his cool again &talks about penis size& loses most voters on #SuperTuesday #GOPDebate #CNNDebate https://"
